symbol,name,market,price,market_cap,listed_shares,per,pbr,eps,bps,volume,trading_value
012450,한화에어로스페이스보통주,KOSPI,1284000.0,662074.0,51563401.0,44.94,6.82,28573.0,188244.0,234338.0,302079551000.0
012510,더존비즈온보통주,KOSPI,120000.0,36474.0,30394820.0,40.91,5.68,2933.0,21123.0,8788.0,1054732600.0
012610,경인양행보통주,KOSPI,5270.0,2193.0,41616365.0,38.75,0.9,136.0,5881.0,2704984.0,15149181645.0
012630,HDC보통주,KOSPI,25250.0,15085.0,59741721.0,5.01,0.43,5038.0,59006.0,266809.0,6872263400.0
012690,모나리자보통주,KOSPI,2180.0,797.0,36571255.0,64.12,0.99,34.0,2207.0,484216.0,1049223045.0
012750,에스원보통주,KOSPI,71600.0,27207.0,37999178.0,15.24,1.38,4699.0,51947.0,122985.0,8904623500.0
012800,대창보통주,KOSPI,1740.0,1586.0,91140499.0,75.65,0.47,23.0,3725.0,22283030.0,42027265961.0
013000,세우글로벌보통주,KOSPI,1565.0,449.0,28705031.0,12.93,0.87,121.0,1806.0,1398037.0,2158486583.0
013360,일성건설보통주,KOSPI,1663.0,898.0,54024880.0,24.1,1.23,69.0,1354.0,454269.0,762153471.0
013520,화승코퍼레이션보통주,KOSPI,3190.0,1597.0,50051252.0,2.05,0.53,1559.0,6040.0,200268.0,642885626.0
013570,디와이보통주,KOSPI,4855.0,1278.0,26319633.0,9.09,0.31,534.0,15901.0,256290.0,1249030850.0
013580,계룡건설산업보통주,KOSPI,26250.0,2344.0,8930907.0,2.35,0.25,11193.0,106029.0,100354.0,2646573550.0
013700,까뮤이앤씨보통주,KOSPI,1220.0,729.0,59750830.0,3.63,0.65,336.0,1881.0,275479.0,341237908.0
013870,지엠비코리아보통주,KOSPI,4350.0,830.0,19072280.0,5.71,0.29,762.0,15206.0,73648.0,324154728.0
013890,지누스보통주,KOSPI,11210.0,2495.0,22254576.0,-13.47,0.38,-832.0,29617.0,32201.0,360625565.0
014130,한익스프레스보통주,KOSPI,2615.0,314.0,12000000.0,-2.27,0.37,-1154.0,6976.0,46443.0,117155235.0
014160,대영포장보통주,KOSPI,1084.0,1175.0,108394549.0,0.0,0.6,0.0,1794.0,2306689.0,2520901966.0
014280,금강공업보통주,KOSPI,5280.0,1549.0,29329357.0,-3.53,0.42,-1494.0,12448.0,361367.0,1962042380.0
014440,영보화학보통주,KOSPI,4710.0,942.0,20000000.0,5.6,0.48,841.0,9810.0,56842.0,267355261.0
014530,극동유화보통주,KOSPI,3630.0,1266.0,34869420.0,110.0,0.62,33.0,5888.0,586282.0,2164883112.0
014580,태경비케이보통주,KOSPI,4575.0,1262.0,27583100.0,5.28,0.54,866.0,8538.0,209847.0,970611004.0
014680,한솔케미칼보통주,KOSPI,300000.0,34111.0,11370195.0,23.09,3.02,12993.0,99420.0,325762.0,93437747000.0
014710,사조씨푸드보통주,KOSPI,7640.0,1315.0,17218543.0,-4.67,0.64,-1637.0,11978.0,36903.0,279625100.0
014790,HL D&I보통주,KOSPI,3090.0,1170.0,37858601.0,9.54,0.25,324.0,12302.0,182418.0,565799092.0
014820,동원시스템즈보통주,KOSPI,25100.0,7277.0,28991282.0,13.68,0.85,1835.0,29468.0,77112.0,1920409525.0
014830,유니드 보통주,KOSPI,80400.0,5441.0,6767600.0,8.34,0.49,9643.0,162961.0,45124.0,3613662750.0
014910,성문전자보통주,KOSPI,2535.0,554.0,21857257.0,29.14,1.24,87.0,2047.0,7530856.0,17593047074.0
014990,인디에프보통주,KOSPI,668.0,502.0,75112995.0,-668.0,1.32,-1.0,505.0,477462.0,321702435.0
015020,이스타코보통주,KOSPI,464.0,199.0,42851600.0,-4.03,0.51,-115.0,912.0,0.0,0.0
015230,대창단조보통주,KOSPI,6840.0,1857.0,27143620.0,6.79,0.53,1007.0,12806.0,124278.0,861842275.0
015260,에이엔피보통주,KOSPI,647.0,305.0,47116894.0,-2.07,1.42,-313.0,455.0,423029.0,276865242.0
015360,INVENI보통주,KOSPI,16870.0,4597.0,27250000.0,5.76,0.58,2930.0,29078.0,80815.0,1362038630.0
015590,디케이엠이보통주,KOSPI,2575.0,1220.0,47396308.0,-42.21,0.97,-61.0,2642.0,0.0,0.0
015760,한국전력공사보통주,KOSPI,41250.0,264810.0,641964077.0,3.1,0.55,13311.0,75035.0,3272009.0,135970707175.0
015860,일진홀딩스보통주,KOSPI,13910.0,6864.0,49347483.0,19.51,1.22,713.0,11438.0,584837.0,7911149620.0
015890,태경산업보통주,KOSPI,4865.0,1422.0,29228750.0,8.48,0.46,574.0,10506.0,115907.0,562434780.0
016090,대현보통주,KOSPI,1735.0,768.0,44282310.0,0.0,0.0,0.0,0.0,190555.0,331592760.0
016360,삼성증권보통주,KOSPI,128000.0,114304.0,89300000.0,11.35,1.42,11279.0,90348.0,1443435.0,189053818900.0
016380,KG스틸보통주,KOSPI,6680.0,6681.0,100008897.0,4.95,0.31,1350.0,21234.0,854794.0,5839091510.0
016450,한세예스24홀딩스보통주,KOSPI,4390.0,1756.0,40000000.0,-5.31,0.38,-827.0,11650.0,60355.0,263744830.0
016580,환인제약보통주,KOSPI,11420.0,2124.0,18600070.0,15.62,0.5,731.0,22777.0,114405.0,1282331440.0
016590,신대양제지보통주,KOSPI,11440.0,4610.0,40297820.0,20.21,0.56,566.0,20359.0,63974.0,737396365.0
016610,DB증권보통주,KOSPI,14020.0,5951.0,42446389.0,7.31,0.51,1918.0,27483.0,212804.0,3022959700.0
016710,대성홀딩스보통주,KOSPI,8000.0,1287.0,16089459.0,7.5,0.28,1066.0,28645.0,47013.0,375956860.0
016740,두올보통주,KOSPI,4800.0,1376.0,28674024.0,5.08,0.49,945.0,9739.0,289255.0,1385717890.0
016800,퍼시스보통주,KOSPI,31400.0,3611.0,11500000.0,10.15,0.47,3094.0,66786.0,2148.0,68667600.0
016880,웅진보통주,KOSPI,2550.0,2038.0,79927080.0,1.69,1.11,1511.0,2289.0,925066.0,2373559369.0
017040,광명전기보통주,KOSPI,932.0,404.0,43337615.0,0.0,0.0,0.0,0.0,0.0,0.0
017180,명문제약 보통주,KOSPI,1663.0,565.0,33953454.0,29.7,0.56,56.0,2954.0,76451.0,126735565.0
017370,우신시스템보통주,KOSPI,5690.0,1042.0,18314054.0,6.95,0.52,819.0,10957.0,69477.0,397146295.0
017390,서울도시가스보통주,KOSPI,61500.0,3044.0,4950000.0,9.94,0.22,6187.0,284280.0,13233.0,816355500.0
017550,수산세보틱스보통주,KOSPI,3085.0,1925.0,62399130.0,12.15,0.96,254.0,3199.0,3725058.0,11721908532.0
017670,SK텔레콤보통주,KOSPI,103400.0,222093.0,214790053.0,54.39,1.71,1901.0,60395.0,2243801.0,232244116100.0
017800,현대엘리베이터보통주,KOSPI,93700.0,36630.0,39092385.0,13.98,2.5,6703.0,37450.0,326332.0,30339855450.0
017810,풀무원보통주,KOSPI,10900.0,4155.0,38120542.0,22.95,1.3,475.0,8405.0,83898.0,912715285.0
017860,DS단석보통주,KOSPI,20750.0,3685.0,17759139.0,-30.65,1.36,-677.0,15301.0,304872.0,6360553725.0
017900,광전자보통주,KOSPI,12610.0,7307.0,57943763.0,172.74,2.64,73.0,4784.0,9291363.0,119999000620.0
017940,E1보통주,KOSPI,100900.0,6922.0,6860000.0,6.61,0.29,15276.0,349725.0,14445.0,1445768900.0
017960,한국카본보통주,KOSPI,43500.0,22741.0,52278600.0,22.19,3.78,1960.0,11519.0,662719.0,28962188775.0
018250,애경산업보통주,KOSPI,13410.0,3542.0,26409935.0,23.28,0.85,576.0,15841.0,108325.0,1485757045.0
018260,삼성에스디에스보통주,KOSPI,179300.0,138738.0,77377800.0,18.27,1.4,9816.0,128198.0,1025780.0,187562481800.0
018470,조일알미늄보통주,KOSPI,1552.0,1965.0,126631721.0,17.84,0.98,87.0,1576.0,5295932.0,8288404310.0
018500,동원금속보통주,KOSPI,1800.0,842.0,46754933.0,3.97,0.63,453.0,2844.0,471349.0,841794745.0
018670,SK가스보통주,KOSPI,269500.0,24948.0,9257244.0,10.59,0.83,25453.0,325701.0,28776.0,7667691750.0
018880,한온시스템보통주,KOSPI,5160.0,52955.0,1026262552.0,-20.08,1.41,-257.0,3671.0,59371134.0,310770309985.0
019170,신풍제약보통주,KOSPI,11130.0,5834.0,52418522.0,69.56,2.11,160.0,5267.0,1104770.0,12718603830.0
019180,티에이치엔보통주,KOSPI,7710.0,1388.0,18000000.0,2.02,0.62,3815.0,12483.0,730585.0,5819462125.0
019490,엑시큐어하이트론보통주,KOSPI,541.0,413.0,76432270.0,-1.47,3.34,-369.0,162.0,0.0,0.0
019680,대교보통주,KOSPI,1298.0,1099.0,84702850.0,-3.71,0.38,-350.0,3375.0,191303.0,239753895.0
020000,한섬보통주,KOSPI,25600.0,5744.0,22437747.0,12.42,0.38,2061.0,66913.0,195165.0,4999106350.0
020120,키다리스튜디오보통주,KOSPI,3840.0,1423.0,37063766.0,21.45,0.7,179.0,5485.0,224855.0,862128985.0
020150,롯데에너지머티리얼즈보통주,KOSPI,71900.0,37651.0,52365463.0,-23.46,2.27,-3065.0,31623.0,496779.0,35947640800.0
020560,아시아나항공 보통주,KOSPI,6810.0,14028.0,205990711.0,-4.96,1.88,-1374.0,3623.0,153628.0,1050960470.0
020760,일진디스플레이보통주,KOSPI,902.0,510.0,56523761.0,-7.39,1.63,-122.0,555.0,0.0,0.0
021050,서원보통주,KOSPI,1565.0,743.0,47474590.0,-13.15,0.51,-119.0,3073.0,4554695.0,7574540531.0
021240,코웨이보통주,KOSPI,91800.0,64964.0,70767426.0,10.73,1.8,8558.0,51065.0,373454.0,34362483136.0
021820,세원정공보통주,KOSPI,14450.0,1445.0,10000000.0,3.11,0.23,4646.0,63677.0,30500.0,450985325.0
022100,포스코DX보통주,KOSPI,34650.0,52680.0,152034729.0,101.02,9.24,343.0,3752.0,1232162.0,42435032875.0
023000,삼원강재 보통주,KOSPI,2365.0,946.0,40000000.0,0.0,0.0,0.0,0.0,32453.0,76556416.0
023150,MH에탄올보통주,KOSPI,4040.0,298.0,7378526.0,-12.51,0.43,-323.0,9350.0,61570.0,252192930.0
023350,한국종합기술보통주,KOSPI,4980.0,545.0,10950000.0,6.38,0.3,780.0,16398.0,77950.0,393386855.0
023450,주식회사동남합성,KOSPI,30350.0,1062.0,3500000.0,0.0,0.0,0.0,0.0,1383.0,42100925.0
023530,롯데쇼핑 보통주,KOSPI,151700.0,42914.0,28288755.0,83.26,0.28,1822.0,537131.0,298410.0,45518461100.0
023590,다우기술보통주,KOSPI,44250.0,19155.0,43287312.0,3.93,0.55,11260.0,79869.0,144001.0,6471135175.0
023800,인지컨트롤스보통주,KOSPI,7970.0,1260.0,15809197.0,7.84,0.54,1017.0,14627.0,163207.0,1301523080.0
023810,인팩보통주,KOSPI,7890.0,789.0,10000000.0,6.6,0.6,1196.0,13223.0,98085.0,791734670.0
023960,에쓰씨엔지니어링보통주,KOSPI,1200.0,456.0,38035975.0,-9.23,0.97,-130.0,1242.0,304495.0,374522369.0
024070,WISCOM보통주,KOSPI,2260.0,346.0,15326438.0,25.68,0.39,88.0,5754.0,143459.0,324030538.0
024090,디씨엠보통주,KOSPI,12290.0,1401.0,11400000.0,0.0,0.0,0.0,0.0,18153.0,220437555.0
024110,중소기업은행보통주,KOSPI,21350.0,170250.0,797425869.0,6.28,0.47,3400.0,45716.0,2696736.0,57505571950.0
024720,콜마홀딩스보통주,KOSPI,10480.0,3594.0,34296259.0,15.34,0.58,683.0,17926.0,449680.0,4624330350.0
024890,대원화성보통주,KOSPI,906.0,374.0,41249152.0,10.66,0.83,85.0,1092.0,0.0,0.0
024900,디와이덕양보통주,KOSPI,2190.0,713.0,32564980.0,57.63,0.59,38.0,3682.0,202990.0,446634267.0
025000,KPX케미칼보통주,KOSPI,52000.0,2277.0,4378709.0,4.93,0.33,10548.0,158214.0,8357.0,435112900.0
025530,SJM홀딩스보통주,KOSPI,3710.0,554.0,14934008.0,6.58,0.29,564.0,12785.0,65549.0,241732410.0
025540,한국단자공업보통주,KOSPI,87900.0,8891.0,10115000.0,8.47,0.77,10383.0,114828.0,24780.0,2176336650.0
025560,미래산업보통주,KOSPI,16810.0,856.0,5090828.0,7.03,0.61,2391.0,27450.0,94540.0,1580057380.0
025620,차AI헬스케어보통주,KOSPI,7500.0,1365.0,18203973.0,41.44,1.81,181.0,4147.0,23761.0,178062495.0
025750,한솔홈데코보통주,KOSPI,2485.0,400.0,16113029.0,-1.79,0.4,-1387.0,6182.0,135532.0,333884962.0
025820,이구산업보통주,KOSPI,5940.0,1986.0,33442000.0,15.76,1.46,377.0,4080.0,2541047.0,15641724365.0
025860,남해화학보통주,KOSPI,9030.0,4486.0,49678843.0,15.38,0.79,587.0,11459.0,4520276.0,41564859990.0
025890,한국주강보통주,KOSPI,2150.0,240.0,11144616.0,32.09,0.69,67.0,3100.0,59236.0,126032089.0
026890,스틱인베스트먼트보통주,KOSPI,9190.0,3563.0,38770837.0,25.46,1.3,361.0,7052.0,160619.0,1502512645.0
026940,부국철강 보통주,KOSPI,2495.0,499.0,20000000.0,0.0,0.0,0.0,0.0,603450.0,1519808429.0
026960,동서보통주,KOSPI,24650.0,24576.0,99700000.0,16.96,1.41,1453.0,17452.0,148795.0,3637063425.0
027410,BGF보통주,KOSPI,4780.0,4575.0,95716791.0,7.73,0.26,618.0,18674.0,223977.0,1080896673.0
027740,마니커보통주,KOSPI,821.0,521.0,63511228.0,-821.0,1.24,-1.0,664.0,0.0,0.0
027970,한국제지보통주,KOSPI,710.0,1350.0,190178237.0,-4.03,0.33,-176.0,2136.0,95126.0,67424910.0
028050,삼성E&A보통주,KOSPI,54900.0,107604.0,196000000.0,17.43,2.27,3150.0,24187.0,4610741.0,256079132000.0
028100,동아지질보통주,KOSPI,16120.0,2158.0,13389502.0,11.53,0.87,1398.0,18566.0,91535.0,1491649000.0
028260,삼성물산보통주,KOSPI,435000.0,705435.0,162168981.0,30.71,1.43,14165.0,305019.0,965392.0,426289043500.0
028670,팬오션보통주,KOSPI,5810.0,31058.0,534569512.0,10.3,0.54,564.0,10707.0,3635635.0,21091392695.0
029460,케이씨보통주,KOSPI,38050.0,4193.0,11020535.0,11.51,0.49,3305.0,77202.0,51674.0,1982356375.0
029530,신도리코보통주,KOSPI,46700.0,4537.0,9715729.0,23.46,0.37,1991.0,124856.0,17395.0,815335650.0
029780,삼성카드 보통주,KOSPI,49450.0,57292.0,115858891.0,8.87,0.6,5575.0,83059.0,262594.0,12963362100.0
030000,제일기획보통주,KOSPI,18970.0,21823.0,115041225.0,10.52,1.22,1804.0,15525.0,588260.0,11122553025.0
030190,나이스평가정보보통주,KOSPI,13820.0,8142.0,58911527.0,10.64,1.74,1299.0,7931.0,130129.0,1782687305.0
030200,케이티보통주,KOSPI,59900.0,150961.0,252021685.0,8.72,0.82,6869.0,73231.0,474052.0,27987782750.0
030210,다올투자증권보통주,KOSPI,4180.0,2546.0,60911106.0,7.21,0.43,580.0,9654.0,438241.0,1844989088.0
030610,교보증권보통주,KOSPI,13930.0,15875.0,113962961.0,11.11,0.74,1254.0,18773.0,235576.0,3314010050.0
030720,동원수산보통주,KOSPI,6810.0,317.0,4653805.0,4.09,0.56,1664.0,12115.0,107365.0,741030285.0
031210,서울보증보험보통주,KOSPI,44900.0,31350.0,69821598.0,11.68,0.6,3844.0,74331.0,108640.0,4856340850.0
031430,신세계인터내셔날보통주,KOSPI,14380.0,5031.0,34986000.0,118.84,0.6,121.0,24118.0,211306.0,3072151865.0
031440,신세계푸드보통주,KOSPI,52000.0,2014.0,3872480.0,2.61,0.53,19939.0,98997.0,29520.0,1541657450.0
031820,아이티센씨티에스보통주,KOSPI,8580.0,1039.0,12105146.0,1.97,0.45,4364.0,18921.0,421108.0,3758202520.0
032350,롯데관광개발 보통주,KOSPI,18350.0,14607.0,79601474.0,51.54,3.92,356.0,4677.0,984359.0,18214190155.0
032560,황금에스티보통주,KOSPI,5940.0,1010.0,17000000.0,5.6,0.26,1060.0,22693.0,53112.0,314836480.0
032640,LG유플러스보통주,KOSPI,15730.0,67612.0,429828355.0,13.02,0.76,1208.0,20826.0,1625424.0,25475852115.0
032830,삼성생명보험보통주,KOSPI,299500.0,599000.0,200000000.0,26.01,0.86,11514.0,349293.0,537010.0,162259955500.0
033240,자화전자보통주,KOSPI,43050.0,9301.0,21605502.0,20.02,1.99,2150.0,21665.0,329457.0,14309423925.0
033250,체시스보통주,KOSPI,4460.0,285.0,6400000.0,4.53,0.63,985.0,7090.0,47716.0,208049284.0
033270,한국유나이티드제약 보통주,KOSPI,19420.0,3090.0,15910775.0,9.76,0.73,1989.0,26532.0,64004.0,1238662360.0
033530,에스제이지세종보통주,KOSPI,7720.0,2148.0,27820961.0,3.12,0.4,2471.0,19312.0,415047.0,3334669880.0
033780,케이티앤지보통주,KOSPI,182100.0,208826.0,114676645.0,20.29,2.04,8973.0,89409.0,439130.0,79744569900.0
033920,무학보통주,KOSPI,8590.0,2448.0,28500000.0,4.86,0.38,1766.0,22743.0,73391.0,633545445.0
034020,두산에너빌리티보통주,KOSPI,125600.0,804545.0,640561146.0,951.52,10.33,132.0,12156.0,6170656.0,786728104150.0
034120,에스비에스보통주,KOSPI,15060.0,2794.0,18551238.0,34.78,0.22,433.0,69877.0,33823.0,511750320.0
034220,LG디스플레이보통주,KOSPI,12760.0,63800.0,500000000.0,28.17,0.97,453.0,13208.0,9224654.0,117377387995.0
034230,파라다이스보통주,KOSPI,14810.0,13718.0,92629382.0,14.43,0.75,1026.0,19694.0,547085.0,8133219520.0
034310,NICE보통주,KOSPI,13370.0,4914.0,36757157.0,13.17,0.61,1015.0,21761.0,89021.0,1183515550.0
034590,인천도시가스 보통주,KOSPI,26500.0,1159.0,4374754.0,6.02,0.5,4405.0,52514.0,4855.0,128697550.0
034730,SK보통주,KOSPI,541000.0,392240.0,72502703.0,24.75,1.18,21863.0,457231.0,303325.0,165089672000.0
034830,한국토지신탁보통주,KOSPI,1481.0,3739.0,252489230.0,17.84,0.31,83.0,4754.0,823021.0,1225775724.0
035000,HS애드보통주,KOSPI,8700.0,1410.0,16207644.0,8.28,0.67,1051.0,13081.0,21769.0,188155880.0
035150,백산보통주,KOSPI,11040.0,2211.0,20028841.0,6.94,0.87,1590.0,12669.0,72758.0,805947250.0
035250,강원랜드보통주,KOSPI,15880.0,33974.0,213940500.0,10.68,0.8,1487.0,19841.0,976114.0,15460713025.0
035420,NAVER보통주,KOSPI,204000.0,320023.0,156873776.0,16.48,1.11,12376.0,184396.0,991427.0,203665518250.0
035510,신세계아이앤씨 보통주,KOSPI,19180.0,2682.0,13980900.0,9.75,0.58,1968.0,32954.0,235337.0,4552372950.0
035720,카카오보통주,KOSPI,43550.0,192975.0,443111337.0,39.23,1.7,1110.0,25625.0,2900712.0,126743536500.0
036420,콘텐트리중앙보통주,KOSPI,5270.0,1015.0,19262308.0,-1.12,0.69,-4691.0,7612.0,163142.0,878767810.0
036460,한국가스공사보통주,KOSPI,36700.0,33879.0,92313000.0,25.47,0.3,1441.0,123774.0,246254.0,9027360875.0
036530,SNT홀딩스보통주,KOSPI,55300.0,9016.0,16303886.0,6.94,0.6,7969.0,92522.0,19337.0,1090123350.0
036570,엔씨소프트보통주,KOSPI,250000.0,53860.0,21544022.0,15.6,1.44,16023.0,173511.0,111546.0,27740900000.0
036580,팜스코보통주,KOSPI,3135.0,1151.0,36727943.0,2.81,0.53,1114.0,5917.0,134738.0,419793760.0
037270,와이지플러스보통주,KOSPI,4555.0,2900.0,63663110.0,12.9,1.54,353.0,2963.0,756708.0,3428210901.0
037560,엘지헬로비전보통주,KOSPI,2125.0,1646.0,77446865.0,92.39,0.36,23.0,5845.0,236542.0,508917978.0
037710,광주신세계보통주,KOSPI,36500.0,2784.0,7627172.0,0.0,0.0,0.0,0.0,9878.0,362708925.0
039130,하나투어보통주,KOSPI,40350.0,6250.0,15489932.0,19.82,4.11,2036.0,9827.0,136047.0,5454784875.0
039490,키움증권보통주,KOSPI,420000.0,110159.0,26228316.0,10.37,1.65,40504.0,254008.0,319002.0,135030184000.0
039570,에이치디씨랩스보통주,KOSPI,7980.0,2071.0,25957601.0,16.91,0.69,472.0,11616.0,49718.0,396641900.0
041650,상신브레이크보통주,KOSPI,2600.0,558.0,21471450.0,-4.69,0.24,-554.0,10944.0,83489.0,220044995.0
042660,한화오션보통주,KOSPI,122000.0,373824.0,306413394.0,30.0,6.06,4066.0,20138.0,2716797.0,334602542450.0
042700,한미반도체보통주,KOSPI,377500.0,359804.0,95312200.0,169.06,51.87,2233.0,7278.0,2277368.0,898563583750.0
044380,주연테크 보통주,KOSPI,430.0,277.0,64481582.0,-16.54,0.73,-26.0,586.0,0.0,0.0
044450,케이에스에스 해운 보통주,KOSPI,11470.0,2648.0,23085880.0,7.24,0.48,1584.0,24109.0,203082.0,2355002100.0
044820,코스맥스비티아이 주식회사 보통주,KOSPI,20150.0,1935.0,9603921.0,6.63,0.7,3041.0,28837.0,92591.0,1878293630.0
047040,대우건설보통주,KOSPI,30150.0,123889.0,410907638.0,-13.74,3.7,-2195.0,8148.0,10316768.0,313787233300.0
047050,포스코인터내셔널보통주,KOSPI,74000.0,130183.0,175922788.0,21.2,1.88,3491.0,39358.0,571483.0,42736117750.0
047400,유니온머티리얼보통주,KOSPI,1811.0,761.0,42000000.0,30.69,3.88,59.0,467.0,960965.0,1749886098.0
047810,한국항공우주산업보통주,KOSPI,165900.0,161711.0,97475107.0,87.0,8.84,1907.0,18776.0,694663.0,115030754450.0
049800,우진플라임 보통주,KOSPI,2520.0,504.0,20000000.0,22.11,0.46,114.0,5492.0,181045.0,453757225.0
051600,한전KPS 보통주,KOSPI,57400.0,25830.0,45000000.0,20.79,1.92,2761.0,29906.0,309403.0,17908558500.0
051630,진양화학보통주,KOSPI,1775.0,376.0,21200000.0,-6.96,0.97,-255.0,1829.0,141312.0,255181744.0
051900,LG생활건강보통주,KOSPI,264000.0,40398.0,15302459.0,-46.41,0.81,-5688.0,325224.0,81231.0,21275427250.0
051910,LG화학보통주,KOSPI,388500.0,274251.0,70592343.0,-16.72,0.93,-23242.0,419617.0,1047094.0,409086740244.0
052690,한국전력기술 보통주,KOSPI,163500.0,62490.0,38220000.0,73.19,9.95,2234.0,16428.0,312591.0,51947310000.0
053210,케이티스카이라이프,KOSPI,4545.0,2160.0,47522955.0,31.13,0.4,146.0,11465.0,102306.0,468199563.0
053690,한미글로벌건축사사무소보통주,KOSPI,25450.0,2789.0,10957550.0,15.04,1.19,1692.0,21462.0,470150.0,11991681775.0
055490,테이팩스보통주,KOSPI,17550.0,837.0,4769650.0,41.49,0.54,423.0,32645.0,108959.0,1934148940.0
055550,신한금융지주회사보통주,KOSPI,96700.0,458991.0,474654361.0,9.59,0.8,10085.0,121468.0,1588028.0,153528584050.0
057050,현대홈쇼핑보통주,KOSPI,83000.0,9960.0,12000000.0,10.06,0.4,8251.0,210031.0,9277.0,766390500.0
058430,포스코스틸리온보통주,KOSPI,7200.0,4320.0,60000000.0,25.35,1.12,284.0,6401.0,1868153.0,13684363030.0
058650,세아홀딩스보통주,KOSPI,145200.0,6263.0,4313236.0,8.99,0.25,16154.0,569956.0,4524.0,663610750.0
058730,다스코보통주,KOSPI,3335.0,665.0,19948221.0,-13.03,0.41,-256.0,8064.0,228497.0,766187637.0
058850,케이티씨에스보통주,KOSPI,2615.0,1083.0,41404450.0,4.77,0.47,548.0,5605.0,300058.0,788249014.0
058860,케이티아이에스보통주,KOSPI,2820.0,981.0,34802000.0,0.0,0.0,0.0,0.0,190377.0,541982025.0
060980,HL홀딩스보통주,KOSPI,44500.0,4040.0,9078847.0,20.04,0.38,2221.0,118065.0,51834.0,2333610100.0
062040,산일전기보통주,KOSPI,312000.0,95521.0,30615850.0,63.79,16.19,4891.0,19269.0,526293.0,163585961750.0
063160,종근당바이오보통주,KOSPI,18800.0,1031.0,5485962.0,11.85,0.79,1586.0,23881.0,18826.0,350738545.0
064350,현대로템보통주,KOSPI,215000.0,234656.0,109142293.0,30.47,7.62,7055.0,28211.0,690139.0,148983428500.0
064400,엘지씨엔에스보통주,KOSPI,73000.0,70727.0,96885948.0,16.05,2.41,4548.0,30270.0,3564835.0,262247896450.0
064960,SNT모티브보통주,KOSPI,32700.0,8679.0,26540272.0,12.47,0.77,2623.0,42534.0,124632.0,4094115375.0
066570,LG전자보통주,KOSPI,184900.0,301177.0,162886387.0,34.75,1.39,5321.0,132659.0,10296997.0,1882597745230.0
066970,엘앤에프보통주,KOSPI,175000.0,70797.0,40455487.0,-12.16,10.01,-14393.0,17482.0,1173423.0,206476794900.0
067830,세이브존I&C보통주,KOSPI,2915.0,1196.0,41040895.0,9.46,0.24,308.0,11950.0,100696.0,291899705.0
068270,셀트리온보통주,KOSPI,193300.0,429007.0,221938261.0,43.47,2.46,4447.0,78721.0,1168312.0,225496250200.0
068290,삼성출판사보통주,KOSPI,7800.0,780.0,10000000.0,7.19,0.44,1085.0,17639.0,43573.0,343986065.0
069260,티케이지휴켐스보통주,KOSPI,17000.0,6949.0,40878588.0,11.6,0.72,1466.0,23511.0,189546.0,3214726040.0
069460,대호에이엘보통주,KOSPI,532.0,463.0,87071952.0,-1.27,0.56,-419.0,958.0,0.0,0.0
069620,대웅제약보통주,KOSPI,143700.0,16650.0,11586575.0,8.5,1.64,16904.0,87439.0,38059.0,5368758450.0
069640,한세엠케이보통주,KOSPI,666.0,298.0,44806502.0,-0.68,1.5,-980.0,445.0,0.0,0.0
069730,DSR제강보통주,KOSPI,5140.0,740.0,14400000.0,3.0,0.39,1713.0,13053.0,81094.0,416937020.0
069960,현대백화점보통주,KOSPI,110700.0,23872.0,21564912.0,12.06,0.52,9177.0,210969.0,157671.0,17327966950.0
070960,모나용평보통주,KOSPI,2935.0,1413.0,48133333.0,-4.62,0.39,-635.0,7586.0,117715.0,346370909.0
071050,한국투자금융지주보통주,KOSPI,249500.0,139036.0,55725992.0,7.6,1.21,32808.0,205667.0,417164.0,105518247250.0
071090,하이스틸 보통주,KOSPI,4015.0,811.0,20191471.0,-17.69,0.56,-227.0,7121.0,534785.0,2176255844.0
071320,지역난방공사보통주,KOSPI,74300.0,8603.0,11578744.0,2.54,0.37,29268.0,198762.0,23920.0,1764323900.0
071840,롯데하이마트보통주,KOSPI,6930.0,1636.0,23607712.0,-0.54,0.17,-12935.0,40082.0,127365.0,889015340.0
071950,코아스보통주,KOSPI,1490.0,186.0,12459195.0,-0.27,0.51,-5422.0,2919.0,175485.0,265140666.0
071970,에이치디현대마린엔진보통주,KOSPI,88400.0,29987.0,33921495.0,18.16,6.13,4867.0,14413.0,408518.0,35727531050.0
072130,유엔젤보통주,KOSPI,4835.0,614.0,12695454.0,14.39,0.94,336.0,5122.0,227853.0,1114216847.0
072710,농심홀딩스보통주,KOSPI,93300.0,4327.0,4637790.0,3.78,0.33,24706.0,284823.0,13656.0,1286225600.0
073240,금호타이어보통주,KOSPI,5130.0,14736.0,287260287.0,4.24,0.73,1209.0,7065.0,1839241.0,9466628095.0
074610,이엔플러스보통주,KOSPI,5110.0,448.0,8770137.0,46.04,2.64,111.0,1932.0,0.0,0.0
075180,새론오토모티브,KOSPI,2900.0,557.0,19200000.0,-107.41,0.23,-27.0,12758.0,19908.0,58798706.0
075580,세진중공업보통주,KOSPI,18170.0,10330.0,56849456.0,20.39,4.52,891.0,4019.0,424345.0,7759623110.0
077500,유니퀘스트 보통주,KOSPI,7300.0,1577.0,21600102.0,7.64,0.64,955.0,11427.0,516598.0,3805927130.0
077970,STX엔진보통주,KOSPI,51300.0,20596.0,40148063.0,27.73,6.0,1850.0,8545.0,453190.0,23168565675.0
