종목코드,종목명,종가,대비,등락률,상장시가총액,지수명
307950,현대오토에버,446000,-4500,-1.0,12231096.0,KRX 정보기술
7660,이수페타시스,149000,-1300,-0.86,10937974.0,KRX 정보기술
58470,리노공업,120800,1500,1.26,9206391.0,KRX 정보기술
990,DB하이텍,161700,3200,2.02,7034692.0,KRX 정보기술
64400,LG씨엔에스,65900,900,1.38,6384784.0,KRX 정보기술
34220,LG디스플레이,12310,50,0.41,6155000.0,KRX 정보기술
36930,주성엔지니어링,126600,600,0.48,5884510.0,KRX 정보기술
240810,원익IPS,122500,5400,4.61,6012778.0,KRX 정보기술
39030,이오테크닉스,475000,7000,1.5,5851786.0,KRX 정보기술
353200,대덕전자,114400,1600,1.42,5653296.0,KRX 정보기술
22100,포스코DX,35350,450,1.29,5374428.0,KRX 정보기술
95340,ISC,247500,5000,2.06,5246272.0,KRX 정보기술
108490,로보티즈,313500,-3000,-0.95,4594978.0,KRX 정보기술
489790,한화비전,88700,2500,2.9,4478320.0,KRX 정보기술
403870,HPSP,54400,1800,3.42,4477120.0,KRX 정보기술
20150,롯데에너지머티리얼즈,78500,11800,17.69,4110689.0,KRX 정보기술
178320,서진시스템,61300,1800,3.03,3649313.0,KRX 정보기술
12510,더존비즈온,120000,0,0.0,3647378.0,KRX 정보기술
64760,티씨케이,298500,4500,1.53,3337056.0,KRX 정보기술
84370,유진테크,132000,2000,1.54,3024918.0,KRX 정보기술
31980,피에스케이홀딩스,132000,7700,6.19,2846236.0,KRX 정보기술
67310,하나마이크론,42050,2350,5.92,2794821.0,KRX 정보기술
98460,고영,38950,-1300,-3.23,2674103.0,KRX 정보기술
78600,대주전자재료,157500,-1000,-0.63,2445680.0,KRX 정보기술
89030,테크윙,61300,4000,6.98,2271388.0,KRX 정보기술
5070,코스모신소재,62700,3800,6.45,2082554.0,KRX 정보기술
323280,태성,75600,-3900,-4.91,2308671.0,KRX 정보기술
140860,파크시스템스,313000,24000,8.3,2190235.0,KRX 정보기술
101490,에스앤에스텍,100000,-700,-0.7,2133488.0,KRX 정보기술
232140,와이씨,22350,500,2.29,1833714.0,KRX 정보기술
213420,덕산네오룩스,53000,2500,4.95,1316052.0,KRX 정보기술
82270,젬백스,23300,-500,-2.1,1031472.0,KRX 정보기술
204270,제이앤티씨,19100,-240,-1.24,1104906.0,KRX 정보기술
161580,필옵틱스,48650,850,1.78,1140465.0,KRX 정보기술
248070,솔루엠,20850,1450,7.47,996969.0,KRX 정보기술
108320,LX세미콘,63100,500,0.8,1026277.0,KRX 정보기술
53800,안랩,63000,-100,-0.16,700970.0,KRX 정보기술
52400,코나아이,55700,1300,2.39,811175.0,KRX 정보기술
42000,카페24,25600,500,1.99,620878.0,KRX 정보기술
005930,삼성전자,232500,12000,5.44,1359259776.0,KRX 300
000660,SK하이닉스,1447000,161000,12.52,1031280322.0,KRX 300
402340,SK스퀘어,991000,150000,17.84,130770761.0,KRX 300
373220,LG에너지솔루션,472000,11500,2.5,110448000.0,KRX 300
005380,현대차,539000,8000,1.51,110364436.0,KRX 300
034020,두산에너빌리티,127200,100,0.08,81479378.0,KRX 300
012450,한화에어로스페이스,1465000,48000,3.39,75540382.0,KRX 300
329180,HD현대중공업,680000,-5000,-0.73,71373633.0,KRX 300
207940,삼성바이오로직스,1485000,15000,1.02,68742062.0,KRX 300
009150,삼성전기,918000,86000,10.34,68568813.0,KRX 300
000270,기아,154000,2200,1.45,60123602.0,KRX 300
105560,KB금융,157800,-2700,-1.68,58835802.0,KRX 300
006400,삼성SDI,705000,10000,1.44,56812799.0,KRX 300
032830,삼성생명,265000,15500,6.21,53000000.0,KRX 300
028260,삼성물산,320000,21500,7.2,51894074.0,KRX 300
267260,HD현대일렉트릭,1299000,47000,3.75,46825228.0,KRX 300
055550,신한지주,98000,-1900,-1.9,46516127.0,KRX 300
010120,LS ELECTRIC,294000,16000,5.76,44100000.0,KRX 300
068270,셀트리온,197800,-2700,-1.35,43899388.0,KRX 300
042660,한화오션,133000,1200,0.91,40752981.0,KRX 300
005490,POSCO홀딩스,502000,40000,8.66,39779247.0,KRX 300
298040,효성중공업,4228000,316000,8.08,39424189.0,KRX 300
006800,미래에셋증권,70300,5500,8.49,39337552.0,KRX 300
012330,현대모비스,431500,6500,1.53,39151110.0,KRX 300
042700,한미반도체,378000,10000,2.72,36028012.0,KRX 300
086790,하나금융지주,126600,-1300,-1.02,34734957.0,KRX 300
034730,SK,475500,50500,11.88,34475035.0,KRX 300
010130,고려아연,1629000,50000,3.17,34002067.0,KRX 300
009540,HD한국조선해양,469500,8000,1.73,33227978.0,KRX 300
035420,NAVER,209000,-2000,-0.95,32782201.0,KRX 300
051910,LG화학,429000,32000,8.06,30284115.0,KRX 300
064350,현대로템,269000,500,0.19,29359277.0,KRX 300
015760,한국전력,44500,950,2.18,28567401.0,KRX 300
010140,삼성중공업,32250,-100,-0.31,28380000.0,KRX 300
000150,두산,1705000,109000,6.83,27610489.0,KRX 300
096770,SK이노베이션,145700,-500,-0.34,24630991.0,KRX 300
316140,우리금융지주,33300,-50,-0.15,24444741.0,KRX 300
267250,HD현대,302500,-8000,-2.58,23895408.0,KRX 300
003670,포스코퓨처엠,267000,15000,5.95,23748641.0,KRX 300
066570,LG전자,143200,2300,1.63,23325331.0,KRX 300
272210,한화시스템,119700,2400,2.05,22613651.0,KRX 300
079550,LIG디펜스앤에어로스페이스,983000,42000,4.46,21626000.0,KRX 300
086520,에코프로,155800,2900,1.9,21153924.0,KRX 300
247540,에코프로비엠,215500,9500,4.61,21082459.0,KRX 300
000810,삼성화재,473500,12500,2.71,21140578.0,KRX 300
035720,카카오,47100,-200,-0.42,20865347.0,KRX 300
033780,KT&G,179600,1300,0.73,20595925.0,KRX 300
017670,SK텔레콤,97400,2300,2.42,20920551.0,KRX 300
011200,HMM,21150,650,3.17,19949483.0,KRX 300
196170,알테오젠,373000,4500,1.22,19968123.0,KRX 300
138040,메리츠금융지주,113400,1700,1.52,18977181.0,KRX 300
024110,기업은행,22100,-500,-2.21,17623112.0,KRX 300
000720,현대건설,159400,-2400,-1.48,17750109.0,KRX 300
047810,한국항공우주,180000,11000,6.51,17545519.0,KRX 300
086280,현대글로비스,225500,-1500,-0.66,16912500.0,KRX 300
278470,에이피알,428500,4000,0.94,16042249.0,KRX 300
047050,포스코인터내셔널,87300,0,0.0,15358059.0,KRX 300
006260,LS,509000,56000,12.36,15880800.0,KRX 300
003550,LG,102300,3200,3.23,15776868.0,KRX 300
030200,KT,60600,-300,-0.49,15272514.0,KRX 300
010950,S-Oil,128000,-6500,-4.83,14410597.0,KRX 300
071050,한국금융지주,262000,22000,9.17,14600210.0,KRX 300
011070,LG이노텍,595000,22000,3.84,14081929.0,KRX 300
259960,크래프톤,288500,23500,8.87,13677299.0,KRX 300
047040,대우건설,32150,-2850,-8.14,13210681.0,KRX 300
0126Z0,삼성에피스홀딩스,529000,-14000,-2.58,13163133.0,KRX 300
277810,레인보우로보틱스,685000,21000,3.16,13288903.0,KRX 300
018260,삼성에스디에스,166900,700,0.42,12914355.0,KRX 300
005940,NH투자증권,36450,2800,8.32,12988752.0,KRX 300
307950,현대오토에버,446000,-4500,-1.0,12231096.0,KRX 300
016360,삼성증권,137900,30400,28.28,12314470.0,KRX 300
443060,HD현대마린솔루션,269500,4000,1.51,12082617.0,KRX 300
323410,카카오뱅크,24400,50,0.21,11641739.0,KRX 300
039490,키움증권,422500,24500,6.16,11081464.0,KRX 300
352820,하이브,257500,-5500,-2.09,11098829.0,KRX 300
007660,이수페타시스,149000,-1300,-0.86,10937974.0,KRX 300
005830,DB손해보험,166800,-800,-0.48,10925458.0,KRX 300
001440,대한전선,60700,4400,7.82,11317351.0,KRX 300
028050,삼성E&A,55000,1900,3.58,10780000.0,KRX 300
062040,산일전기,333500,67500,25.38,10210386.0,KRX 300
003230,삼양식품,1316000,-25000,-1.86,9913448.0,KRX 300
000880,한화,139900,6500,4.87,9864058.0,KRX 300
000250,삼천당제약,409500,-6000,-1.44,9605835.0,KRX 300
267270,HD건설기계,191100,7200,3.92,9167854.0,KRX 300
003490,대한항공,24500,-50,-0.2,9021406.0,KRX 300
058470,리노공업,120800,1500,1.26,9206391.0,KRX 300
066970,엘앤에프,213000,17900,9.17,8597916.0,KRX 300
009830,한화솔루션,49900,-800,-1.58,8577438.0,KRX 300
028300,HLB,60900,100,0.16,8109551.0,KRX 300
090430,아모레퍼시픽,134300,-1000,-0.74,7855578.0,KRX 300
377300,카카오페이,56000,300,0.54,7573741.0,KRX 300
326030,SK바이오팜,99300,-600,-0.6,7776506.0,KRX 300
161390,한국타이어앤테크놀로지,61500,2300,3.89,7618317.0,KRX 300
052690,한전기술,186300,-2300,-1.22,7120386.0,KRX 300
078930,GS,80900,-1000,-1.22,7516854.0,KRX 300
082740,한화엔진,89500,1500,1.7,7468519.0,KRX 300
180640,한진칼,112300,-400,-0.35,7497404.0,KRX 300
000990,DB하이텍,161700,3200,2.02,7034692.0,KRX 300
454910,두산로보틱스,107800,-2400,-2.18,6987594.0,KRX 300
298380,에이비엘바이오,132500,-2300,-1.71,7418339.0,KRX 300
000100,유한양행,90500,-1100,-1.2,7208108.0,KRX 300
241560,두산밥캣,74000,2000,2.78,7093349.0,KRX 300
103590,일진전기,144100,21600,17.63,6871465.0,KRX 300
141080,리가켐바이오,181500,-1900,-1.04,6719024.0,KRX 300
032640,LG유플러스,15990,150,0.95,6872955.0,KRX 300
010060,OCI홀딩스,355500,-12500,-3.4,6637267.0,KRX 300
001040,CJ,224500,0,0.0,6550236.0,KRX 300
064400,LG씨엔에스,65900,900,1.38,6384784.0,KRX 300
450080,에코프로머티,84800,4500,5.6,5983382.0,KRX 300
036930,주성엔지니어링,126600,600,0.48,5884510.0,KRX 300
034220,LG디스플레이,12310,50,0.41,6155000.0,KRX 300
240810,원익IPS,122500,5400,4.61,6012778.0,KRX 300
021240,코웨이,86700,600,0.7,6135536.0,KRX 300
029780,삼성카드,52500,-800,-1.5,6082592.0,KRX 300
087010,펩트론,267500,7000,2.69,6237391.0,KRX 300
036570,NC,267500,-3000,-1.11,5763026.0,KRX 300
128940,한미약품,445000,-15000,-3.26,5700891.0,KRX 300
138930,BNK금융지주,18200,-530,-2.83,5647952.0,KRX 300
271560,오리온,142800,-800,-0.56,5645760.0,KRX 300
022100,포스코DX,35350,450,1.29,5374428.0,KRX 300
039030,이오테크닉스,475000,7000,1.5,5851786.0,KRX 300
214370,케어젠,105400,-100,-0.09,5661561.0,KRX 300
310210,보로노이,292000,8000,2.82,5373434.0,KRX 300
004020,현대제철,43050,500,1.18,5744841.0,KRX 300
353200,대덕전자,114400,1600,1.42,5653296.0,KRX 300
175330,JB금융지주,27350,50,0.18,5148736.0,KRX 300
095340,ISC,247500,5000,2.06,5246272.0,KRX 300
018880,한온시스템,4850,620,14.66,4977373.0,KRX 300
002380,KCC,574000,19000,3.42,5100834.0,KRX 300
000500,가온전선,288500,47000,19.46,4772689.0,KRX 300
108490,로보티즈,313500,-3000,-0.95,4594978.0,KRX 300
403870,HPSP,54400,1800,3.42,4477120.0,KRX 300
011170,롯데케미칼,106200,-7700,-6.76,4542749.0,KRX 300
011790,SKC,124000,6000,5.08,4695669.0,KRX 300
051900,LG생활건강,279500,25500,10.04,4277037.0,KRX 300
088350,한화생명,5040,155,3.17,4377391.0,KRX 300
489790,한화비전,88700,2500,2.9,4478320.0,KRX 300
178320,서진시스템,61300,1800,3.03,3649313.0,KRX 300
457190,이수스페셜티케미컬,123600,2100,1.73,3735053.0,KRX 300
263750,펄어비스,58500,-400,-0.68,3758500.0,KRX 300
004170,신세계,410500,3500,0.86,3877247.0,KRX 300
004800,효성,221000,-7000,-3.07,3699630.0,KRX 300
011780,금호석유화학,144400,-2200,-1.5,3632718.0,KRX 300
012510,더존비즈온,120000,0,0.0,3647378.0,KRX 300
017800,현대엘리베이터,100100,1400,1.42,3913148.0,KRX 300
020150,롯데에너지머티리얼즈,78500,11800,17.69,4110689.0,KRX 300
023530,롯데쇼핑,138500,3200,2.37,3917993.0,KRX 300
071970,HD현대마린엔진,107100,1300,1.23,3632992.0,KRX 300
111770,영원무역,85500,2600,3.14,3788631.0,KRX 300
251270,넷마블,49500,-150,-0.3,4057038.0,KRX 300
336260,두산퓨얼셀,60600,-200,-0.33,3968920.0,KRX 300
214150,클래시스,56300,700,1.26,3672768.0,KRX 300
064760,티씨케이,298500,4500,1.53,3337056.0,KRX 300
375500,DL이앤씨,91300,-7700,-7.78,3532728.0,KRX 300
214450,파마리서치,339000,25500,8.13,3522091.0,KRX 300
226950,올릭스,174200,1700,0.99,3536362.0,KRX 300
237690,에스티팜,153800,1300,0.85,3205796.0,KRX 300
347850,디앤디파마텍,74900,700,0.94,3280931.0,KRX 300
357780,솔브레인,458500,500,0.11,3566473.0,KRX 300
001720,신영증권,206500,9400,4.77,3394860.0,KRX 300
006360,GS건설,35950,-2100,-5.52,3076655.0,KRX 300
014680,한솔케미칼,286500,1500,0.53,3257561.0,KRX 300
031210,서울보증보험,47150,-650,-1.36,3292088.0,KRX 300
035250,강원랜드,16950,-250,-1.45,3626291.0,KRX 300
